user_id,umur,pendapatan_bulanan,status_premium,ab_test_group,tema_aktif,avatar_aktif
USER_09459,25,5500000,False,B,Light Mode,Crypto Ninja
USER_08801,24,7600000,False,B,Light Mode,Tech Robot
USER_06771,26,6300000,False,A,Dark Mode,Tech Robot
USER_09445,21,11600000,False,A,Light Mode,Crypto Ninja
USER_07393,19,12400000,False,B,Dark Mode,Crypto Ninja
USER_07191,24,7900000,False,A,Dark Mode,Default User
USER_06145,23,11300000,True,A,Dark Mode,Finance Wizard
USER_05769,18,4100000,False,B,Light Mode,Crypto Ninja
USER_00449,28,11600000,False,A,Dark Mode,Default User
USER_09350,26,3300000,False,B,Light Mode,Finance Wizard
USER_08023,26,11600000,False,B,Light Mode,Crypto Ninja
USER_01659,19,7700000,False,A,Light Mode,Tech Robot
USER_02430,20,8400000,False,B,Light Mode,Finance Wizard
USER_06226,22,14100000,False,A,Dark Mode,Tech Robot
USER_03488,22,3000000,False,B,Dark Mode,Default User
USER_05949,18,14700000,False,A,Dark Mode,Crypto Ninja
USER_01056,25,11800000,False,A,Dark Mode,Default User
USER_07588,25,9500000,False,B,Light Mode,Crypto Ninja
USER_02827,21,5900000,True,A,Sunset Lo-Fi,Crypto Ninja
USER_01898,24,3200000,False,B,Light Mode,Tech Robot
USER_02249,28,5000000,False,A,Light Mode,Default User
USER_08940,27,11800000,True,A,Dark Mode,Tech Robot
USER_01336,20,11300000,False,B,Light Mode,Tech Robot
USER_07147,23,7800000,False,A,Light Mode,Tech Robot
USER_05183,27,14500000,False,A,Light Mode,Default User
USER_02306,27,11500000,False,B,Light Mode,Crypto Ninja
USER_01622,26,11400000,True,B,Dark Mode,Crypto Ninja
USER_07703,18,9100000,False,B,Light Mode,Default User
USER_00050,22,12600000,False,B,Dark Mode,Crypto Ninja
USER_08624,21,14500000,False,A,Dark Mode,Default User
USER_07882,25,6700000,False,B,Light Mode,Default User
USER_08161,28,4400000,False,A,Light Mode,Crypto Ninja
USER_04223,18,13900000,False,B,Dark Mode,Finance Wizard
USER_00074,26,8100000,False,A,Dark Mode,Tech Robot
USER_02883,23,10800000,False,B,Light Mode,Default User
USER_01747,21,7500000,False,B,Dark Mode,Default User
USER_03681,26,5400000,True,B,Cyberpunk Maskulin,Finance Wizard
USER_05180,28,5000000,True,B,Light Mode,Default User
USER_08815,22,11700000,False,B,Dark Mode,Default User
USER_07286,22,15000000,False,B,Dark Mode,Crypto Ninja
USER_01040,22,3400000,False,A,Light Mode,Crypto Ninja
USER_00750,18,9900000,True,A,Light Mode,Finance Wizard
USER_09710,18,14200000,True,A,Cute Hello Kitty,Default User
USER_09523,25,13600000,False,A,Dark Mode,Tech Robot
USER_02991,25,14100000,False,B,Dark Mode,Crypto Ninja
USER_01030,23,13700000,False,B,Light Mode,Tech Robot
USER_08626,28,7600000,False,B,Light Mode,Tech Robot
USER_03868,21,11600000,False,B,Light Mode,Finance Wizard
USER_01487,19,9700000,False,B,Dark Mode,Finance Wizard
USER_04672,19,12000000,False,A,Dark Mode,Default User
USER_07613,26,4700000,False,A,Light Mode,Finance Wizard
USER_03430,22,5000000,False,A,Dark Mode,Crypto Ninja
USER_04630,21,12100000,False,A,Dark Mode,Default User
USER_07622,27,12800000,True,B,Dark Mode,Default User
USER_08065,18,11500000,False,B,Dark Mode,Tech Robot
USER_09965,24,13300000,False,B,Dark Mode,Tech Robot
USER_01623,20,5200000,False,B,Dark Mode,Tech Robot
USER_04595,23,9300000,True,B,Sunset Lo-Fi,Default User
USER_04822,22,9600000,False,A,Light Mode,Finance Wizard
USER_03796,22,6900000,False,B,Light Mode,Finance Wizard
USER_06387,28,14300000,False,A,Light Mode,Finance Wizard
USER_04899,22,3900000,False,A,Dark Mode,Default User
USER_07089,18,11800000,False,A,Light Mode,Default User
USER_06377,18,8100000,False,A,Light Mode,Default User
USER_09362,20,14200000,False,A,Light Mode,Default User
USER_02609,27,10100000,False,A,Light Mode,Default User
USER_07021,21,14800000,False,B,Dark Mode,Finance Wizard
USER_02861,22,10400000,False,B,Dark Mode,Default User
USER_04908,19,9000000,False,A,Light Mode,Finance Wizard
USER_02600,25,9300000,False,A,Light Mode,Default User
USER_02218,28,3400000,False,B,Dark Mode,Finance Wizard
USER_09763,28,13800000,False,A,Dark Mode,Crypto Ninja
USER_04261,19,8200000,False,B,Light Mode,Crypto Ninja
USER_00160,26,8400000,False,B,Dark Mode,Finance Wizard
USER_01987,19,6600000,False,A,Dark Mode,Crypto Ninja
USER_05273,26,8500000,False,A,Light Mode,Crypto Ninja
USER_06817,24,8800000,False,A,Dark Mode,Finance Wizard
USER_08757,25,13800000,False,A,Light Mode,Default User
USER_09749,28,13100000,True,A,Sunset Lo-Fi,Default User
USER_08453,19,12200000,False,B,Dark Mode,Finance Wizard
USER_01849,24,9800000,False,A,Dark Mode,Tech Robot
USER_06003,23,10200000,False,B,Dark Mode,Tech Robot
USER_09264,21,8800000,False,B,Dark Mode,Crypto Ninja
USER_07271,24,14100000,False,A,Dark Mode,Tech Robot
USER_09130,21,3100000,True,A,Sunset Lo-Fi,Crypto Ninja
USER_00153,19,9400000,False,A,Dark Mode,Default User
USER_03239,27,13300000,False,A,Light Mode,Finance Wizard
USER_06074,24,8900000,False,B,Dark Mode,Default User
USER_01692,25,8000000,False,A,Dark Mode,Finance Wizard
USER_03138,19,5900000,True,B,Dark Mode,Tech Robot
USER_01546,22,4000000,False,A,Dark Mode,Default User
USER_06000,18,12100000,False,A,Dark Mode,Default User
USER_08147,24,13700000,False,B,Light Mode,Crypto Ninja
USER_04800,25,10500000,True,B,Sunset Lo-Fi,Finance Wizard
USER_03145,23,6800000,False,A,Dark Mode,Tech Robot
USER_00364,22,11900000,True,A,Cute Hello Kitty,Default User
USER_02298,23,10600000,False,B,Dark Mode,Finance Wizard
USER_04888,19,10100000,False,A,Light Mode,Tech Robot
USER_00276,18,9200000,False,A,Light Mode,Default User
USER_05185,24,9300000,False,B,Dark Mode,Finance Wizard
USER_04437,24,9000000,False,A,Light Mode,Crypto Ninja
USER_04695,27,8300000,False,B,Dark Mode,Default User
USER_04610,28,12100000,True,B,Dark Mode,Finance Wizard
USER_04864,27,12300000,False,B,Light Mode,Tech Robot
USER_06201,19,10200000,False,B,Light Mode,Tech Robot
USER_00309,19,13200000,True,B,Light Mode,Crypto Ninja
USER_06271,18,12400000,False,B,Light Mode,Default User
USER_06316,27,8700000,False,B,Dark Mode,Crypto Ninja
USER_00995,25,11400000,True,A,Midnight Galaxy,Finance Wizard
USER_08240,25,8500000,True,A,Sunset Lo-Fi,Tech Robot
USER_01541,18,14000000,False,B,Light Mode,Crypto Ninja
USER_09248,28,6300000,False,B,Light Mode,Default User
USER_05409,25,14800000,False,A,Light Mode,Finance Wizard
USER_08646,26,6000000,False,B,Dark Mode,Default User
USER_09134,21,8100000,False,A,Dark Mode,Crypto Ninja
USER_03921,18,11800000,True,B,Dark Mode,Tech Robot
USER_09939,18,10500000,False,B,Dark Mode,Tech Robot
USER_05284,20,3000000,False,B,Dark Mode,Crypto Ninja
USER_05917,22,8400000,False,A,Dark Mode,Default User
USER_00485,22,5100000,False,B,Dark Mode,Default User
USER_04315,26,6900000,False,A,Light Mode,Default User
USER_00163,27,13000000,True,A,Cute Hello Kitty,Default User
USER_00176,19,14000000,True,A,Light Mode,Tech Robot
USER_00968,19,3000000,False,B,Light Mode,Default User
USER_02986,23,9400000,False,A,Light Mode,Crypto Ninja
USER_02845,26,15000000,False,A,Dark Mode,Crypto Ninja
USER_02128,18,9200000,False,B,Dark Mode,Crypto Ninja
USER_08216,26,13500000,False,B,Dark Mode,Crypto Ninja
USER_01795,26,8300000,False,B,Dark Mode,Default User
USER_04183,26,7100000,True,B,Cyberpunk Maskulin,Tech Robot
USER_04175,22,5000000,True,A,Sunset Lo-Fi,Finance Wizard
USER_03653,26,10800000,False,B,Dark Mode,Default User
USER_03262,28,11000000,False,B,Dark Mode,Finance Wizard
USER_08818,21,5100000,False,A,Light Mode,Tech Robot
USER_08600,19,6700000,False,A,Light Mode,Default User
USER_00801,23,12800000,False,A,Light Mode,Finance Wizard
USER_05332,21,13800000,False,A,Dark Mode,Tech Robot
USER_01478,23,10900000,False,B,Dark Mode,Finance Wizard
USER_03253,20,3700000,True,B,Light Mode,Crypto Ninja
USER_01166,23,9100000,False,B,Dark Mode,Crypto Ninja
USER_00112,19,7600000,False,B,Light Mode,Tech Robot
USER_05327,19,4600000,True,A,Cute Hello Kitty,Tech Robot
USER_07334,26,4600000,False,B,Light Mode,Finance Wizard
USER_03925,24,14700000,False,A,Light Mode,Tech Robot
USER_06622,20,11900000,False,B,Dark Mode,Crypto Ninja
USER_00362,28,4200000,False,A,Light Mode,Crypto Ninja
USER_02203,18,4600000,False,B,Dark Mode,Default User
USER_05414,25,6700000,True,A,Light Mode,Finance Wizard
USER_01187,23,11000000,False,A,Dark Mode,Tech Robot
USER_09273,24,14100000,False,A,Dark Mode,Tech Robot
USER_08208,26,10700000,False,B,Light Mode,Tech Robot
USER_04045,22,7400000,False,B,Light Mode,Finance Wizard
USER_00194,18,3500000,False,A,Light Mode,Crypto Ninja
USER_02553,27,6400000,False,B,Dark Mode,Tech Robot
USER_09063,24,13900000,False,B,Dark Mode,Tech Robot
USER_06330,22,4300000,False,B,Dark Mode,Crypto Ninja
USER_02157,20,14000000,False,B,Light Mode,Tech Robot
USER_08334,26,10100000,False,A,Light Mode,Default User
USER_06097,18,9000000,False,A,Dark Mode,Crypto Ninja
USER_01875,18,4400000,False,B,Dark Mode,Crypto Ninja
USER_01380,18,8300000,False,B,Light Mode,Crypto Ninja
USER_05888,20,5600000,False,B,Dark Mode,Default User
USER_05109,23,4200000,False,B,Light Mode,Crypto Ninja
USER_06118,27,14200000,False,A,Light Mode,Finance Wizard
USER_09918,28,6000000,False,B,Light Mode,Finance Wizard
USER_04692,20,14600000,False,A,Dark Mode,Finance Wizard
USER_02570,25,14900000,True,B,Cute Hello Kitty,Crypto Ninja
USER_01417,27,6400000,False,A,Light Mode,Crypto Ninja
USER_03195,19,8900000,True,B,Light Mode,Crypto Ninja
USER_02532,26,3500000,True,B,Cute Hello Kitty,Default User
USER_08784,20,9800000,False,A,Light Mode,Finance Wizard
USER_00758,22,11500000,False,A,Dark Mode,Tech Robot
USER_07355,27,8700000,False,B,Dark Mode,Tech Robot
USER_05365,25,7800000,False,B,Dark Mode,Crypto Ninja
USER_01374,19,5200000,False,A,Light Mode,Default User
USER_09261,23,11800000,False,B,Light Mode,Crypto Ninja
USER_07753,22,6300000,False,B,Light Mode,Tech Robot
USER_07904,27,5500000,False,A,Light Mode,Finance Wizard
USER_08588,26,7600000,False,A,Dark Mode,Tech Robot
USER_01095,22,3400000,True,B,Sunset Lo-Fi,Finance Wizard
USER_01213,19,11900000,True,B,Dark Mode,Finance Wizard
USER_08834,22,4900000,False,B,Light Mode,Default User
USER_06776,21,3500000,False,B,Light Mode,Tech Robot
USER_05113,28,9900000,True,A,Cyberpunk Maskulin,Crypto Ninja
USER_00947,24,8800000,False,A,Light Mode,Default User
USER_06500,23,9300000,False,A,Light Mode,Finance Wizard
USER_08075,19,14300000,False,A,Dark Mode,Tech Robot
USER_06467,28,4700000,False,B,Light Mode,Crypto Ninja
USER_08281,28,3300000,False,B,Light Mode,Default User
USER_05758,22,4600000,False,A,Light Mode,Crypto Ninja
USER_07042,24,15000000,False,A,Light Mode,Tech Robot
USER_00550,28,4300000,False,B,Light Mode,Crypto Ninja
USER_05521,24,10700000,False,B,Dark Mode,Default User
USER_01557,22,4200000,False,B,Light Mode,Crypto Ninja
USER_07803,26,3600000,True,B,Dark Mode,Tech Robot
USER_03634,21,7300000,False,B,Light Mode,Default User
USER_08285,28,14800000,False,B,Dark Mode,Finance Wizard
USER_01706,20,4400000,False,A,Light Mode,Default User
USER_06262,21,4800000,False,A,Light Mode,Tech Robot
USER_02043,22,9200000,True,A,Dark Mode,Crypto Ninja
USER_03205,23,13600000,False,B,Light Mode,Finance Wizard
USER_08464,20,14000000,False,B,Dark Mode,Finance Wizard
USER_08108,19,13700000,False,B,Light Mode,Crypto Ninja
USER_05924,21,6400000,True,A,Cute Hello Kitty,Tech Robot
USER_06104,22,11000000,False,A,Dark Mode,Default User
USER_04602,21,6400000,False,A,Dark Mode,Tech Robot
USER_05913,28,4800000,True,A,Midnight Galaxy,Finance Wizard
USER_06388,20,4900000,False,B,Light Mode,Default User
USER_03370,25,12900000,False,B,Dark Mode,Default User
USER_05503,27,6400000,True,B,Midnight Galaxy,Crypto Ninja
USER_07375,21,6100000,True,B,Light Mode,Tech Robot
USER_01976,19,7700000,True,B,Sunset Lo-Fi,Default User
USER_06173,19,7300000,False,B,Dark Mode,Crypto Ninja
USER_05334,18,13300000,True,A,Sunset Lo-Fi,Tech Robot
USER_03300,21,5300000,False,B,Light Mode,Finance Wizard
USER_06712,27,9000000,False,B,Dark Mode,Finance Wizard
USER_00843,26,4600000,False,B,Dark Mode,Tech Robot
USER_02414,28,10000000,True,A,Light Mode,Default User
USER_02646,24,13600000,False,A,Light Mode,Default User
USER_06708,27,7900000,False,A,Light Mode,Finance Wizard
USER_05440,24,9400000,False,B,Dark Mode,Finance Wizard
USER_05558,24,12800000,False,A,Dark Mode,Default User
USER_07083,25,6100000,True,B,Midnight Galaxy,Tech Robot
USER_01803,18,6500000,False,B,Dark Mode,Finance Wizard
USER_07530,27,4200000,False,A,Dark Mode,Default User
USER_03214,27,9900000,False,B,Light Mode,Tech Robot
USER_08520,25,8700000,False,B,Light Mode,Crypto Ninja
USER_09142,21,4300000,False,A,Light Mode,Tech Robot
USER_06833,21,6600000,True,B,Dark Mode,Default User
USER_09645,21,14100000,False,A,Dark Mode,Tech Robot
USER_04540,23,10800000,False,A,Light Mode,Default User
USER_09819,24,14000000,True,B,Cyberpunk Maskulin,Finance Wizard
USER_06267,23,9700000,False,B,Light Mode,Crypto Ninja
USER_02103,18,6900000,False,B,Dark Mode,Finance Wizard
USER_01847,25,8800000,False,B,Dark Mode,Finance Wizard
USER_00067,27,10900000,True,B,Sunset Lo-Fi,Default User
USER_09673,28,12100000,False,B,Dark Mode,Default User
USER_06421,24,4500000,False,B,Dark Mode,Default User
USER_01648,23,9100000,False,B,Light Mode,Default User
USER_07206,23,3300000,True,A,Dark Mode,Finance Wizard
USER_08261,22,7400000,False,B,Dark Mode,Default User
USER_07623,23,11900000,False,A,Light Mode,Default User
USER_05971,26,5700000,False,B,Dark Mode,Finance Wizard
USER_02729,27,12500000,False,A,Dark Mode,Crypto Ninja
USER_08498,26,13800000,True,B,Cute Hello Kitty,Crypto Ninja
USER_00983,27,9500000,True,A,Cute Hello Kitty,Tech Robot
USER_05612,25,6000000,False,A,Light Mode,Finance Wizard
USER_00571,27,3200000,False,B,Light Mode,Default User
USER_00632,26,14700000,False,A,Dark Mode,Tech Robot
USER_08849,27,3700000,False,B,Light Mode,Crypto Ninja
USER_04468,25,5300000,False,A,Light Mode,Crypto Ninja
USER_00278,25,4400000,False,A,Dark Mode,Finance Wizard
USER_03040,18,7200000,False,A,Light Mode,Default User
USER_08204,27,6000000,False,B,Dark Mode,Default User
USER_07856,28,10200000,False,A,Light Mode,Tech Robot
USER_09577,22,13200000,False,B,Light Mode,Crypto Ninja
USER_09178,21,7400000,True,A,Cute Hello Kitty,Tech Robot
USER_01026,19,9500000,False,A,Light Mode,Tech Robot
USER_05172,25,3700000,False,A,Dark Mode,Tech Robot
USER_06016,20,10000000,False,A,Dark Mode,Default User
USER_07128,21,14900000,False,B,Light Mode,Crypto Ninja
USER_08201,24,13700000,False,B,Light Mode,Tech Robot
USER_00921,27,14400000,False,B,Light Mode,Crypto Ninja
USER_04008,26,13200000,False,A,Dark Mode,Crypto Ninja
USER_00576,19,13500000,False,A,Light Mode,Tech Robot
USER_03157,20,8600000,True,A,Midnight Galaxy,Tech Robot
USER_00717,21,10900000,False,B,Light Mode,Finance Wizard
USER_08759,27,12800000,False,A,Light Mode,Default User
USER_09853,18,5900000,False,B,Dark Mode,Crypto Ninja
USER_00150,24,10300000,True,A,Light Mode,Tech Robot
USER_04436,19,13100000,True,A,Dark Mode,Tech Robot
USER_08206,22,4700000,False,A,Dark Mode,Crypto Ninja
USER_04463,18,14300000,False,A,Dark Mode,Tech Robot
USER_00752,20,9800000,True,B,Cute Hello Kitty,Finance Wizard
USER_05312,19,14600000,False,A,Light Mode,Crypto Ninja
USER_09418,18,12200000,False,B,Dark Mode,Tech Robot
USER_03648,24,6800000,False,A,Dark Mode,Crypto Ninja
USER_00740,22,8900000,False,B,Dark Mode,Tech Robot
USER_05893,18,12700000,False,A,Dark Mode,Tech Robot
USER_06782,23,7200000,False,B,Light Mode,Default User
USER_03291,22,7400000,False,B,Light Mode,Crypto Ninja
USER_00974,20,5200000,False,B,Light Mode,Default User
USER_02503,24,9800000,False,A,Dark Mode,Tech Robot
USER_08962,28,12300000,True,B,Light Mode,Crypto Ninja
USER_04246,27,3500000,False,A,Light Mode,Crypto Ninja
USER_02194,26,8500000,False,A,Dark Mode,Finance Wizard
USER_01877,26,13900000,False,A,Dark Mode,Finance Wizard
USER_09014,26,13700000,False,A,Light Mode,Tech Robot
USER_03277,19,3300000,False,B,Light Mode,Tech Robot
USER_07445,20,12200000,True,A,Sunset Lo-Fi,Tech Robot
USER_03604,24,5200000,False,B,Light Mode,Tech Robot
USER_05901,22,3500000,False,B,Dark Mode,Finance Wizard
USER_06410,19,6100000,False,B,Dark Mode,Crypto Ninja
USER_08153,20,13500000,True,B,Dark Mode,Default User
USER_01237,27,4700000,False,A,Dark Mode,Crypto Ninja
USER_02501,23,4400000,False,B,Dark Mode,Crypto Ninja
USER_08952,24,6900000,False,A,Light Mode,Finance Wizard
USER_07284,26,12500000,False,B,Dark Mode,Crypto Ninja
USER_00815,18,10200000,False,B,Dark Mode,Crypto Ninja
USER_08668,28,13000000,True,B,Cyberpunk Maskulin,Tech Robot
USER_07467,24,10300000,False,A,Dark Mode,Default User
USER_06996,25,11300000,True,A,Midnight Galaxy,Crypto Ninja
USER_05736,20,3500000,False,A,Dark Mode,Crypto Ninja
USER_09709,21,14100000,False,A,Light Mode,Default User
USER_09393,27,14900000,False,A,Dark Mode,Tech Robot
USER_09583,23,9200000,False,B,Light Mode,Finance Wizard
USER_04225,27,9600000,False,A,Dark Mode,Finance Wizard
USER_08767,24,13500000,False,B,Dark Mode,Crypto Ninja
USER_07931,21,4000000,False,B,Light Mode,Tech Robot
USER_05889,25,7200000,False,B,Light Mode,Finance Wizard
USER_01799,22,4600000,False,A,Dark Mode,Finance Wizard
USER_05304,18,12500000,True,A,Cyberpunk Maskulin,Finance Wizard
USER_09216,21,3300000,False,A,Dark Mode,Finance Wizard
USER_03132,20,9200000,False,A,Dark Mode,Finance Wizard
USER_07447,26,9700000,True,B,Cyberpunk Maskulin,Crypto Ninja
USER_07796,25,11000000,False,A,Light Mode,Finance Wizard
USER_06209,18,7000000,False,B,Light Mode,Crypto Ninja
USER_06538,28,11200000,True,B,Midnight Galaxy,Default User
USER_08727,23,3400000,False,B,Light Mode,Default User
USER_06587,26,6100000,False,A,Dark Mode,Tech Robot
USER_00379,24,11500000,False,A,Light Mode,Crypto Ninja
USER_09623,21,14900000,True,B,Light Mode,Tech Robot
USER_03469,18,9900000,False,A,Light Mode,Default User
USER_04047,19,6400000,False,A,Light Mode,Default User
USER_08485,22,5100000,False,A,Light Mode,Default User
USER_09144,28,9400000,False,A,Dark Mode,Default User
USER_06323,22,11300000,False,B,Light Mode,Finance Wizard
USER_01165,25,5100000,False,A,Light Mode,Default User
USER_09180,23,14100000,False,B,Dark Mode,Finance Wizard
USER_05201,25,14800000,False,A,Dark Mode,Finance Wizard
USER_00566,19,4000000,False,B,Dark Mode,Tech Robot
USER_04829,20,10600000,False,B,Dark Mode,Finance Wizard
USER_09787,23,13500000,False,B,Light Mode,Tech Robot
USER_00253,27,3200000,True,A,Cyberpunk Maskulin,Finance Wizard
USER_04976,20,3800000,False,A,Dark Mode,Finance Wizard
USER_08594,23,8900000,False,A,Dark Mode,Default User
USER_00320,23,10500000,False,B,Light Mode,Crypto Ninja
USER_05530,19,11600000,False,B,Light Mode,Finance Wizard
USER_09089,24,4300000,True,B,Cyberpunk Maskulin,Crypto Ninja
USER_09984,19,12600000,False,A,Dark Mode,Crypto Ninja
USER_06545,23,4700000,True,B,Dark Mode,Crypto Ninja
USER_09239,18,14200000,False,A,Dark Mode,Finance Wizard
USER_07542,20,13400000,False,B,Light Mode,Crypto Ninja
USER_00115,19,10200000,False,A,Dark Mode,Finance Wizard
USER_01559,24,5200000,False,B,Dark Mode,Default User
USER_01400,21,10300000,False,A,Dark Mode,Finance Wizard
USER_01543,25,11200000,False,A,Light Mode,Tech Robot
USER_05405,23,7600000,True,B,Cute Hello Kitty,Default User
USER_05424,27,9800000,True,A,Midnight Galaxy,Crypto Ninja
USER_06547,21,7600000,False,B,Light Mode,Crypto Ninja
USER_07954,22,14500000,False,B,Dark Mode,Tech Robot
USER_06402,26,11600000,False,B,Dark Mode,Default User
USER_07056,24,5900000,False,A,Dark Mode,Tech Robot
USER_04487,27,5400000,False,A,Dark Mode,Crypto Ninja
USER_02764,26,5700000,False,B,Light Mode,Finance Wizard
USER_04426,24,12700000,False,A,Light Mode,Crypto Ninja
USER_05528,18,13800000,True,B,Sunset Lo-Fi,Tech Robot
USER_06365,25,14900000,True,A,Cute Hello Kitty,Finance Wizard
USER_03775,21,14100000,False,A,Light Mode,Finance Wizard
USER_04631,20,14000000,False,A,Light Mode,Crypto Ninja
USER_03502,24,5400000,False,A,Dark Mode,Finance Wizard
USER_00086,20,10300000,True,A,Light Mode,Default User
USER_03238,25,10700000,False,B,Light Mode,Crypto Ninja
USER_05634,23,13500000,False,B,Light Mode,Crypto Ninja
USER_09011,22,15000000,False,A,Dark Mode,Default User
USER_04014,21,13900000,False,B,Dark Mode,Crypto Ninja
USER_03928,25,8700000,False,B,Light Mode,Tech Robot
USER_03512,25,12300000,False,B,Light Mode,Tech Robot
USER_04855,18,14800000,True,B,Dark Mode,Crypto Ninja
USER_01444,26,7000000,True,B,Cute Hello Kitty,Default User
USER_03583,22,5400000,False,A,Dark Mode,Finance Wizard
USER_09526,21,10700000,False,A,Dark Mode,Default User
USER_02678,23,12800000,False,A,Light Mode,Tech Robot
USER_04330,23,14500000,False,B,Dark Mode,Crypto Ninja
USER_08559,19,7700000,False,A,Light Mode,Default User
USER_01206,25,12700000,True,B,Dark Mode,Finance Wizard
USER_09660,24,3900000,False,A,Dark Mode,Finance Wizard
USER_00170,18,12800000,False,B,Dark Mode,Finance Wizard
USER_06775,22,10400000,False,A,Dark Mode,Finance Wizard
USER_05130,23,4000000,False,A,Light Mode,Default User
USER_05819,21,11400000,False,A,Light Mode,Finance Wizard
USER_03668,19,5000000,True,A,Cute Hello Kitty,Tech Robot
USER_09271,21,11500000,False,A,Light Mode,Finance Wizard
USER_02356,18,7400000,False,B,Dark Mode,Tech Robot
USER_00744,24,3600000,False,A,Dark Mode,Default User
USER_02289,19,14800000,True,A,Cyberpunk Maskulin,Tech Robot
USER_08649,19,11000000,False,B,Dark Mode,Default User
USER_03643,26,9300000,False,A,Dark Mode,Finance Wizard
USER_05091,22,9300000,False,B,Light Mode,Crypto Ninja
USER_00296,19,3100000,False,B,Dark Mode,Tech Robot
USER_01402,28,10500000,False,A,Dark Mode,Tech Robot
USER_06302,26,15000000,False,A,Light Mode,Crypto Ninja
USER_03079,26,7100000,False,A,Light Mode,Default User
USER_02675,18,11100000,False,B,Dark Mode,Default User
USER_06002,28,8300000,True,B,Light Mode,Finance Wizard
USER_02815,20,10400000,False,B,Dark Mode,Tech Robot
USER_07690,21,4500000,False,B,Light Mode,Default User
USER_03038,24,14200000,True,A,Dark Mode,Finance Wizard
USER_03037,27,14400000,False,B,Light Mode,Default User
USER_03864,21,4700000,False,B,Light Mode,Crypto Ninja
USER_00871,19,12800000,False,B,Dark Mode,Crypto Ninja
USER_08084,24,14600000,False,B,Light Mode,Crypto Ninja
USER_04118,23,8800000,False,B,Light Mode,Finance Wizard
USER_08454,20,11900000,False,A,Dark Mode,Tech Robot
USER_06125,23,4500000,False,A,Light Mode,Crypto Ninja
USER_01218,28,3500000,False,A,Light Mode,Crypto Ninja
USER_04368,23,8600000,False,A,Light Mode,Default User
USER_01904,22,13700000,False,B,Dark Mode,Crypto Ninja
USER_01746,21,13600000,False,A,Light Mode,Tech Robot
USER_02165,27,7600000,False,B,Dark Mode,Finance Wizard
USER_07305,18,14000000,False,B,Dark Mode,Crypto Ninja
USER_05177,27,7700000,True,A,Light Mode,Finance Wizard
USER_01439,23,7100000,False,B,Dark Mode,Finance Wizard
USER_04475,19,10500000,False,B,Dark Mode,Tech Robot
USER_08009,20,8900000,False,B,Dark Mode,Default User
USER_02197,25,10600000,True,A,Dark Mode,Default User
USER_01225,27,3300000,False,A,Light Mode,Finance Wizard
USER_05059,23,13200000,False,A,Light Mode,Crypto Ninja
USER_01984,20,14700000,False,A,Light Mode,Finance Wizard
USER_03318,24,3100000,False,B,Dark Mode,Default User
USER_09887,21,11900000,False,B,Dark Mode,Crypto Ninja
USER_03664,26,8800000,False,B,Light Mode,Default User
USER_07914,22,5600000,False,B,Dark Mode,Tech Robot
USER_04906,20,5600000,True,B,Sunset Lo-Fi,Default User
USER_02127,19,10800000,False,A,Dark Mode,Crypto Ninja
USER_06719,28,10100000,False,B,Light Mode,Crypto Ninja
USER_05520,19,3600000,False,A,Light Mode,Finance Wizard
USER_01105,20,9200000,False,B,Light Mode,Crypto Ninja
USER_06337,19,14000000,False,A,Dark Mode,Tech Robot
USER_04418,21,14800000,False,A,Light Mode,Default User
USER_08105,19,7500000,False,B,Dark Mode,Finance Wizard
USER_03324,27,9200000,False,B,Dark Mode,Finance Wizard
USER_03389,26,13300000,True,B,Sunset Lo-Fi,Crypto Ninja
USER_07174,19,4100000,False,B,Light Mode,Tech Robot
USER_04653,26,4200000,True,A,Cute Hello Kitty,Finance Wizard
USER_01099,23,7200000,False,B,Dark Mode,Tech Robot
USER_06318,18,4600000,True,A,Light Mode,Tech Robot
USER_03089,21,9200000,True,B,Midnight Galaxy,Default User
USER_01981,18,11000000,False,B,Light Mode,Default User
USER_03117,23,14900000,False,A,Light Mode,Default User
USER_04577,21,6500000,False,B,Light Mode,Tech Robot
USER_02488,20,11400000,True,B,Sunset Lo-Fi,Default User
USER_07525,20,3700000,False,A,Dark Mode,Finance Wizard
USER_08963,26,9800000,True,B,Cute Hello Kitty,Finance Wizard
USER_06468,23,11900000,False,B,Light Mode,Crypto Ninja
USER_06386,26,10900000,False,B,Light Mode,Tech Robot
USER_06360,22,6500000,False,A,Dark Mode,Default User
USER_09771,19,5700000,False,A,Dark Mode,Finance Wizard
USER_01406,25,14700000,False,B,Dark Mode,Tech Robot
USER_03341,22,12200000,False,A,Dark Mode,Tech Robot
USER_05775,19,7600000,False,B,Dark Mode,Default User
USER_02928,21,10500000,False,A,Light Mode,Tech Robot
USER_09422,26,13000000,False,B,Light Mode,Default User
USER_09836,21,5900000,True,B,Midnight Galaxy,Default User
USER_07371,21,5200000,False,A,Dark Mode,Default User
USER_08063,19,4500000,False,A,Light Mode,Tech Robot
USER_00543,23,4300000,False,B,Dark Mode,Tech Robot
USER_03152,28,10300000,True,B,Cute Hello Kitty,Default User
USER_05814,19,10000000,True,A,Cyberpunk Maskulin,Tech Robot
USER_08168,24,13800000,False,B,Light Mode,Default User
USER_07647,20,8100000,False,A,Light Mode,Crypto Ninja
USER_00969,20,6600000,True,A,Light Mode,Tech Robot
USER_05245,22,5800000,False,B,Dark Mode,Tech Robot
USER_04504,20,9600000,False,A,Light Mode,Crypto Ninja
