challenge_id,user_id,tipe_tantangan,waktu_mulai,waktu_selesai,status_tantangan
CHAL_c61b27a6,USER_06118,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_4b453ab5,USER_09918,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_d3d9def4,USER_04692,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_baa4527f,USER_04692,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_e50b6d16,USER_01417,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_5e3c98c3,USER_01417,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_91d6ba08,USER_03195,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_860fb07e,USER_03195,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_b67e5f07,USER_02532,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_b9fe9194,USER_02532,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_3397fb39,USER_08784,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_8d4f7cb4,USER_08784,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_bab296dd,USER_07355,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_46741966,USER_07355,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_8ffe6708,USER_05365,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_617a55f0,USER_05365,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_aa1a9a84,USER_01374,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_73aeeb45,USER_09261,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_c0843f46,USER_07753,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_fc38b593,USER_07904,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_00c69255,USER_07904,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_97f52ab9,USER_08588,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_c78a70dd,USER_08588,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_a69641c6,USER_01095,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_b12cb1fd,USER_08834,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_dd6f2e7a,USER_08834,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_878f4e7c,USER_06776,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_b484bdcf,USER_05113,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_3dc5edf9,USER_00947,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_64978df3,USER_00947,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_085259a9,USER_06500,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_9a4a1946,USER_06500,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_388d2659,USER_08075,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_e741975f,USER_06467,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_e913ca5e,USER_08281,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_50828771,USER_07042,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_c7f76c91,USER_00550,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_62bc7ba7,USER_00550,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_d21440bd,USER_05521,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_12f46d0e,USER_05521,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_ef3189b5,USER_03634,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_4e5a09ea,USER_03634,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_6d1a0173,USER_01706,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_89db64b0,USER_01706,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_6deaded6,USER_02043,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_b5a8a3ca,USER_02043,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_66d9d7dd,USER_03205,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_77b66ede,USER_08464,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_a1553d67,USER_08464,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_94fe4532,USER_08108,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_7da1b3f0,USER_08108,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_18996f5e,USER_05924,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_e2f9e973,USER_05924,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_3c542af5,USER_06104,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_4985f093,USER_04602,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_8d3dfaf2,USER_04602,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_29cd5a80,USER_05913,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_57e65dc8,USER_06388,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_8df953d2,USER_06388,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_6f6ad3d5,USER_05503,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_e7ae7a7c,USER_05503,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_0df88fe9,USER_07375,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_6b89834e,USER_06173,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_361696ff,USER_06173,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_2c664e8d,USER_05334,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_a40365f1,USER_06712,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_a5c13c5b,USER_06712,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_9d45159c,USER_00843,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_8bbb7bf8,USER_02646,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_60ec8313,USER_06708,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_ba37f94f,USER_05440,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_f17e7d8d,USER_05440,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_db2efc95,USER_05558,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_3cb01e1f,USER_05558,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_01c0d185,USER_07083,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_8c90a7fd,USER_07083,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_286fea97,USER_01803,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_e20c8256,USER_07530,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_d77e0fb3,USER_03214,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_0151e2ba,USER_08520,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_62f7e0c2,USER_08520,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_c298afe5,USER_09142,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_cb14a9e3,USER_06833,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_449e2598,USER_06833,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_db7a395c,USER_09645,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_04fbda18,USER_04540,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_bce1cf0e,USER_09819,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_97795f64,USER_09819,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_41b00911,USER_06267,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_4f0e8483,USER_02103,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_5f417492,USER_02103,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_b21c528c,USER_01847,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_fbcb0a82,USER_00067,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_6c7fe629,USER_09673,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_add18496,USER_06421,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_90a7c886,USER_01648,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_03e66331,USER_07206,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_d0735121,USER_07206,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_99828c26,USER_08261,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_32f9490a,USER_07623,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_11846c54,USER_05971,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_9d6ed572,USER_02729,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_b2453828,USER_08498,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_393e51b3,USER_00983,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_7aadc54e,USER_00983,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_6d88392e,USER_00632,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_d292701d,USER_08849,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_77968aa3,USER_04468,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_7ac76065,USER_04468,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_6b59056f,USER_03040,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_b6c859aa,USER_03040,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_f8f0c409,USER_08204,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_685044e8,USER_07856,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_1c5242f1,USER_07856,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_91212b2c,USER_09577,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_152ab7c0,USER_09178,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_420fe4b2,USER_09178,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_fb41e98e,USER_01026,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_0dc84853,USER_01026,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_116f1cba,USER_05172,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_df4e8140,USER_05172,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_ec86fecf,USER_06016,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_446f61c6,USER_07128,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_b6c1c4b0,USER_07128,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_d6297889,USER_08201,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_979c19d5,USER_08201,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_0458f842,USER_00921,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_33391b65,USER_00921,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_440c62bd,USER_04008,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_d1f43628,USER_03157,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_6dca61fb,USER_03157,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_ef85e544,USER_00717,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_98a5f212,USER_00717,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_50ebce10,USER_08759,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_8f8074b7,USER_08759,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_5a3daa35,USER_00150,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_92399c45,USER_08206,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_ba5c8f1f,USER_08206,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_b9e30585,USER_04463,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_c7c86ca2,USER_04463,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_e80a698d,USER_00752,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_d263a534,USER_05312,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_14e08e2d,USER_05312,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_6e2119b6,USER_09418,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_8e0c3f23,USER_09418,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_ea4d9c6f,USER_03648,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_d0a31c9d,USER_06782,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_8bfced6a,USER_03291,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_84dd0a45,USER_03291,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_e2379dde,USER_00974,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_4c27c473,USER_00974,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_b9b88e9d,USER_08962,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_3f5707e6,USER_04246,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_efcab55d,USER_01877,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_d9c324c2,USER_09014,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_6b4d1410,USER_09014,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_2661936c,USER_03277,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_25d04a19,USER_07445,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_b1b4e48c,USER_03604,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_53d91517,USER_01237,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_b618cb9b,USER_01237,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_450da367,USER_02501,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_5b2aadb9,USER_08952,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_8bc7fb09,USER_08952,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_4aac5a78,USER_00815,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_f05cea8a,USER_00815,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_d0ca480d,USER_07467,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_e70e394a,USER_07467,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_a893123e,USER_09709,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_514d4b31,USER_09709,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_266b4fc2,USER_09393,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_0cda7096,USER_09583,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_6ef3b21d,USER_04225,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_7b23bce6,USER_04225,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_630866bb,USER_05889,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_b2c03d15,USER_05889,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_8b3766b3,USER_05304,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_2518d1b1,USER_05304,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_fa762139,USER_03132,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_c32ccb84,USER_03132,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_467fdb29,USER_07447,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_12770686,USER_07796,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_dd7ca94e,USER_07796,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_ae906b86,USER_06538,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_895d281a,USER_06538,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_8d24ab4b,USER_08727,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_c2dc09d6,USER_09623,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_14a44754,USER_03469,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_ea8722b3,USER_04047,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_190f3a70,USER_08485,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_843b7cbe,USER_08485,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_ae818556,USER_09144,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_1298d6d2,USER_06323,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_ac7559c3,USER_05201,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_1323d4d0,USER_00566,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_277308c1,USER_09787,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_845af78a,USER_09787,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_d5e94eed,USER_00253,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_914aaf25,USER_08594,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_1a6513ac,USER_00320,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_d6e093d5,USER_00320,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_2c086f61,USER_05530,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_28d77263,USER_09089,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_dc5d5dfc,USER_06545,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_27f9c52f,USER_09239,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_3023df83,USER_09239,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_238bfa26,USER_01559,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_88101037,USER_01559,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_fb2dd2c2,USER_01400,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_dfbed081,USER_01543,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_26ff5438,USER_05405,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_e3e6acbd,USER_05405,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_9ce644ed,USER_05424,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_4c61c3f4,USER_05424,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_e535abb9,USER_07954,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_af609f45,USER_06402,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_df006849,USER_07056,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_af876c13,USER_04487,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_ba3fbc0a,USER_02764,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_acd3bf09,USER_02764,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_7794bd03,USER_04426,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_43c2798f,USER_04426,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_bf513b12,USER_05528,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_51bb4009,USER_05528,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_d3fb46aa,USER_06365,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_fe15fb22,USER_06365,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_49566066,USER_03775,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_a6c1969f,USER_03775,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_5fa8b214,USER_04631,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_968e3034,USER_04631,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_33e0756e,USER_03502,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_9d8ad087,USER_00086,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_b52c0968,USER_04014,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_0b5e6d80,USER_03928,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_9368e0ee,USER_03512,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_d9f6e59f,USER_04855,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_d4fe3443,USER_01444,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_be60625b,USER_01444,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_4f545bea,USER_03583,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_05d35498,USER_03583,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
